Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Type,Cost,Rarity,Price,Image URL
2,0,"Yisan, the Wanderer Bard",Magic 2015 Core Set,209,Near Mint,English,,,,,,,,,Legendary Creature  - Human Rogue,{2}{G},Rare,$0.45,https://deckbox.org/system/images/mtg/cards/383442.jpg
1,0,Young Pyromancer,Magic 2014 Core Set,163,Near Mint,English,,,,,,,,,Creature  - Human Shaman,{1}{R},Uncommon,$1.43,https://deckbox.org/system/images/mtg/cards/370600.jpg
1,0,Young Wolf,Dark Ascension,134,Near Mint,English,foil,,,,,,,,Creature  - Wolf,{G},Common,$1.94,https://deckbox.org/system/images/mtg/cards/262872.jpg
1,0,Zealous Conscripts,Avacyn Restored,166,Near Mint,English,,,,,,,,,Creature  - Human Warrior,{4}{R},Rare,$0.83,https://deckbox.org/system/images/mtg/cards/240082.jpg
1,0,Zealous Persecution,Duel Decks: Sorin vs. Tibalt,23,Near Mint,English,,,,,,,,,Instant,{W}{B},Uncommon,$0.50,https://deckbox.org/system/images/mtg/cards/368542.jpg
2,0,Zealous Persecution,Alara Reborn,85,Near Mint,Chinese,,,,,,,,,Instant,{W}{B},Uncommon,$0.65,https://deckbox.org/system/images/mtg/cards/179575.jpg
2,0,Zealous Persecution,Alara Reborn,85,Near Mint,English,,,,,,,,,Instant,{W}{B},Uncommon,$0.65,https://deckbox.org/system/images/mtg/cards/179575.jpg
2,0,Zombie Apocalypse,Dark Ascension,80,Near Mint,English,,,,,,,,,Sorcery,{3}{B}{B}{B},Rare,$1.39,https://deckbox.org/system/images/mtg/cards/262669.jpg
1,0,Zombie Infestation,Premium Deck Series: Graveborn,19,Near Mint,English,foil,,,,,,,,Enchantment,{1}{B},Uncommon,$1.50,https://deckbox.org/system/images/mtg/cards/270454.jpg




